id,created_at,text,day_label,relevance_label
592070499456290817,Sat Apr 25 20:59:41 +0000 2015, mp  india nepal quake  parrikar assures prompt action via zee news ,0,0
592068183609241600,Sat Apr 25 20:50:29 +0000 2015, nepal  earthquake  2015   facebook           safety  check       allows  users  to  confirm well being      _ ,0,0
592701435227287552,Mon Apr 27 14:46:48 +0000 2015,at least 5 people i know are missing  nepal  very worrying  but it also shows i know some amazing people  workinginnepal or  climbingeverest,2,0
591902966946271232,Sat Apr 25 09:53:59 +0000 2015,americans desperately wait for word from nepal  the catastrophic earthquake over the weekend took out power and phone service for who   ,0,0
591902775262347264,Sat Apr 25 09:53:13 +0000 2015,rt  hundreds of people getting treatment outside of teaching hospital  earthquake   nepal ,0,0
591903289236557824,Sat Apr 25 09:55:15 +0000 2015,rt  life is so unpredictable   may allah be wid d families who hav lost their loved 1s in nepal n india   allah_reham    pls      _,0,0
591902774599626754,Sat Apr 25 09:53:13 +0000 2015,"rt   nepalquake  people in line for water distributions  4 2 mil urgently need water, sanitation and health services  ",0,0
592894222870650880,Tue Apr 28 03:32:52 +0000 2015,nepal earthquake disaster relief ,3,0
592817855898456065,Mon Apr 27 22:29:25 +0000 2015,wow  moment before       earthquake   kathmandu         _       _,2,0
593021543438913537,Tue Apr 28 11:58:48 +0000 2015, indiawithnepal please extend ur help  uttishtabharatha ,3,0
591913818705534977,Sat Apr 25 10:37:06 +0000 2015,15  ndrf (national disaster response force) teams form  india ready to be deployed in  nepal ,0,0
593265536932261888,Wed Apr 29 04:08:21 +0000 2015, me n sum frnds wanna make bulk donations of value 10k for  nepalearthquake  can u help contact sum1 frm d  timescares project ,4,0
592963580166803457,Tue Apr 28 08:08:28 +0000 2015,"actasia helps to assess nepal situation so vets beyond boarders can go in to help animals! meanwhile, please help ",3,0
592658613400928256,Mon Apr 27 11:56:39 +0000 2015,"a grim picture of life in aftermath  rt earthquake aftershocks jolt  nepal as death toll rises above 3,400   staysafe",2,0
591903255422087168,Sat Apr 25 09:55:07 +0000 2015, ndtv  latest  news  india will make all out efforts to help earthquake hit nepal  pm modi  prime minister nar    ,0,0
591903064329564162,Sat Apr 25 09:54:22 +0000 2015,rt            nepalearthquake nepal quake  death toll passes 4400  fears of devastation in remote areas nepal     _,0,0
591902705376985088,Sat Apr 25 09:52:56 +0000 2015,"rt  after nepal earthquake, a pile of bodies and a lost world  ",0,0
592590775830978560,Mon Apr 27 07:27:05 +0000 2015, nepal earthquake   indian  army launches operation maitri  via  ,2,0
591902980259115010,Sat Apr 25 09:54:02 +0000 2015,rt  watch  frightening video from a climber on mt  everest captures deadly avalanche triggered by an  nepalearthquake ,0,0
591906395106234368,Sat Apr 25 10:07:36 +0000 2015,my sincere condolences for your loss  nepal and  india!    pak  govt and  pakarmy  airforce ready to take part in rescue operation  bigheart,0,0
592591608278745088,Mon Apr 27 07:30:23 +0000 2015,need medicines ,2,0
591903382815703040,Sat Apr 25 09:55:38 +0000 2015,rt  a girl with safe drinking water at unicef supported informal camp in kathmandu   nepalearthquake   ,0,0
591903256638464000,Sat Apr 25 09:55:08 +0000 2015,   not only indians but who ever wants shelter from nepal migrants to be kept in rehabilitation camps ,0,0
591906341893120000,Sat Apr 25 10:07:23 +0000 2015, kathmandus tribhuvan airport is currently closed due to  learthquake   nepal airspace deserted   via  ,0,0
591902892040257536,Sat Apr 25 09:53:41 +0000 2015,rt  stef and sophie steffens have been found at  bamboo village!  losttrekkersfound  langtang  nepalearthquake,0,0
592629055536533505,Mon Apr 27 09:59:12 +0000 2015,"ten ndrf teams begin full ops in kathmandu, nearby areas  ",2,0
592160168051277826,Sun Apr 26 02:56:00 +0000 2015,today it is an early morning with news that morning vibration were there near nepal,1,0
591903392705941504,Sat Apr 25 09:55:40 +0000 2015,just saw what happened in nepal  my love and prayers go out to the people who didnt survive and their families   prayingfornepal    __f   __f,0,0
592087960583073792,Sat Apr 25 22:09:04 +0000 2015,google exec dies in mt  everest avalanche after  nepalearthquake   ,0,0
591903309885112321,Sat Apr 25 09:55:20 +0000 2015,rt  ramdev baba will adopt 500 children nepal who have lost their parents   we thank patanjali for their immense service ,0,0
592592306961838080,Mon Apr 27 07:33:10 +0000 2015,amateur footage appears to show everest climbers being brought to safety by helicopter  ,2,0
592652925756903424,Mon Apr 27 11:34:03 +0000 2015,help out nepal    ,2,0
591961423644790784,Sat Apr 25 13:46:16 +0000 2015,may allah look after all  sad 2 c images of massive damage due to the  earthquake in  nepal  india  my pryrs wd the all vctms  amp  thr famliz     ,0,0
591903222316433409,Sat Apr 25 09:54:59 +0000 2015,rt   nepalquake  aftershocks continue to pose a threat   earthquake affected areas could be at risk to landslides  ,0,0
591902869189566464,Sat Apr 25 09:53:35 +0000 2015,"nepal airport provides shelter, relief and treatment   news  usa",0,0
592882199323660288,Tue Apr 28 02:45:06 +0000 2015,"adcox71  rt stringstory   live now  lets raise funds for  nepalquake redcross (via changetip)   meerkat  april 27,      _",3,0
592593428812210176,Mon Apr 27 07:37:37 +0000 2015,worldvision   red cross   unicef   global giving   ,2,0
591903018930569216,Sat Apr 25 09:54:11 +0000 2015, stop by the curry bookstore on the go tables for  henna 4 hope fundraiser! proceeds to  nepalquake relief efforts,0,0
592639861183488000,Mon Apr 27 10:42:08 +0000 2015,"heard from my student  tarakari pasal walas son in chaayabahal, patan (pimbahal pokhri teera)  he said things are fine but dont return yet",2,0
591902804131717122,Sat Apr 25 09:53:20 +0000 2015,nepal quake  quake deals heavy blow to nepals rich cultural heritage  kathmandu (afp)  reduced to pile      jdt01,0,0
592602515356585984,Mon Apr 27 08:13:44 +0000 2015," indiawithnepal ndrf, iaf, mha, pmo  well oiled machinery swings into action    may god speed your work   ",2,0
591913523334090752,Sat Apr 25 10:35:55 +0000 2015,rescuers help injured residents to get to safe area  nepalquake  humanity  ,0,0
591902887267028993,Sat Apr 25 09:53:40 +0000 2015,rt  pray for nepal  pray for baltimore  pray for the homeless people sleeping 100 feet away from you  pray for a change in the     _,0,0
591994925023105024,Sat Apr 25 15:59:23 +0000 2015,  a generous thought  ngos like  and others are running appeals  ,0,0
591902890253385729,Sat Apr 25 09:53:40 +0000 2015,earthquake hit nepal at high risk of landslides in coming weeks  study  the threat of landslides and mudslides    ,0,0
591902841016492034,Sat Apr 25 09:53:28 +0000 2015,rt  our thoughts are with people of  nepal  deep condolences to the families of the earthquake victims ,0,0
592643882506063872,Mon Apr 27 10:58:07 +0000 2015," technos to assist search effort, google voice, viber reduce call costs to nepal ",2,0
591919256658440192,Sat Apr 25 10:58:42 +0000 2015,rip  eathquake victims ,0,0
592073333157400576,Sat Apr 25 21:10:57 +0000 2015,pray for the victims and their families ,0,0
591902856430493697,Sat Apr 25 09:53:32 +0000 2015,rt   thankyoupm becoz of you people are coming back safely to india from nepal,0,0
591902857886044160,Sat Apr 25 09:53:33 +0000 2015,"rt  if you want to help nepal earthquake victims,  is there (literally   their chief exec is in country!) ",0,0
591903369079336960,Sat Apr 25 09:55:34 +0000 2015,"rescue attempts continued tuesday near the epicenter of the weekend earthquake in  nepal that killed more than 4,400  ",0,0
592957076202131456,Tue Apr 28 07:42:38 +0000 2015,rt  nepalese  amp  indian medical specialists in action at national trauma      _  ,3,0
591902999347265536,Sat Apr 25 09:54:06 +0000 2015, nepalearthquake rt for respect! 3 days   over 2 500 dead even more wounded! respect,0,0
591903097162600449,Sat Apr 25 09:54:30 +0000 2015,rt  horrifying than a scifi movie  nepalearthquake  earthquake  pray for the victims   ,0,0
591902755066904576,Sat Apr 25 09:53:08 +0000 2015,many dead in powerful nepal quake ,0,0
592594005440888833,Mon Apr 27 07:39:55 +0000 2015,"iaf fetches nearly 2,000 indians back from nepal  ",2,0
592135777540276224,Sun Apr 26 01:19:05 +0000 2015,          google executive killed in avalanche on  everest    ,1,0
591902756631285760,Sat Apr 25 09:53:08 +0000 2015,rt  whole nation is trying to help nepal in every possible way    prestitutes will never fail to show stupidity  ,0,0
592797863115157506,Mon Apr 27 21:09:58 +0000 2015, hi  i am holding a benefit gig for  nepal with local bands and a charity auction  would you please pledge something to auction?,2,0
591902966539558912,Sat Apr 25 09:53:58 +0000 2015,rt  florida state experts available to comment on nepal earthquake  the 7 9 magnitude earthquake that hit nepal ab    ,0,0
592607170350469120,Mon Apr 27 08:32:14 +0000 2015," nepal  earthquake  fears grow for villages out of the reach of rescue teams, one million  children affected  ",2,0
591902715955019776,Sat Apr 25 09:52:59 +0000 2015,"sikh sevak from  goldentemple to send 100,000 food packets to earthquake hit nepal thx for  goldentemple     respect",0,0
591916196242563072,Sat Apr 25 10:46:33 +0000 2015,thinking of  and hoping her family is okay    nepalquake,0,0
591903063176163329,Sat Apr 25 09:54:21 +0000 2015,breaks my heart to hear the real life stories of the nepal earthquake  waiting in limbo for the flight home ,0,0
592630286522920960,Mon Apr 27 10:04:05 +0000 2015,two more  jammu residents reported missing in  nepalearthquake  read here  ,2,0
592072710735421442,Sat Apr 25 21:08:29 +0000 2015,lift up all those within and around nepal in prayer  prayingfornepal,0,0
591903364243263489,Sat Apr 25 09:55:33 +0000 2015,"mos ishte denim prej zotit! in two days, 250,000 animals are violently slaughtered in nepal just to please a goddess  ",0,0
592620981576863744,Mon Apr 27 09:27:07 +0000 2015,  flights for  nepalquakerelief        ,2,0
591902818975522816,Sat Apr 25 09:53:23 +0000 2015,search for nepal earthquake survivors intensifies ,0,0
591991576227905536,Sat Apr 25 15:46:05 +0000 2015, breaking  we preparing to mount an int     l emergency response to  nepalearthquake   ,0,0
591903225436995585,Sat Apr 25 09:55:00 +0000 2015,rt  one iaf c130 j with ndrf personnel takes off to kathmandu from hindon airbase  (photo  lockheed martin) h     _,0,0
592822608728555522,Mon Apr 27 22:48:18 +0000 2015,breaks my heart     _   4 ,2,0
591903202561298432,Sat Apr 25 09:54:55 +0000 2015,"rt  indian  redcross offers  blood units,tents, watsan units,family packs etc  to earthquake victims in nepal picture still ev     _",0,0
592971039409311744,Tue Apr 28 08:38:07 +0000 2015,"so far the financial aid to nepal has been like this  as a concerned citizen of nepal, we have full rights to    ",3,0
591914620530532352,Sat Apr 25 10:40:17 +0000 2015,"sad to see, many innocent lifes gone  (  nepal rip  (",0,0
591918453818167296,Sat Apr 25 10:55:31 +0000 2015, kudos for being proactive and extending help to nepal  couple of deaths in north bihar  amp  west bengal ,0,0
591902753447784448,Sat Apr 25 09:53:08 +0000 2015,"officials concede they made mistakes in initial response to nepal quake that killed over 5,000  anger and frus    ",0,0
591902768727654403,Sat Apr 25 09:53:11 +0000 2015,"rt  my heart is broken over the loss of 1400 people in nepal, death of freddie gray, beheading of coptic christians n libya  w     _",0,0
591903096474902528,Sat Apr 25 09:54:29 +0000 2015,rt  these are the bloody epicenters of past few hours earthquakes in  nepal and still counting   nepalearthquake  pray ,0,0
591903354583781377,Sat Apr 25 09:55:31 +0000 2015,"rt   due to shortage of hotels amp food in nepal no,  of journalists,photographers etc shld be restricted in nepal,govt shld c     _",0,0
591902851846156288,Sat Apr 25 09:53:31 +0000 2015,"rt   nepalquake   worldvision is planning to respond in its initial phase w first aid, sleeping mats, blankets, shelter, pro     _",0,0
591903375987322880,Sat Apr 25 09:55:36 +0000 2015,"rt  our hearts go out to everyone in nepal  until may 4th, all profits from nepal black tea will be donated, to help fund recove     _",0,0
592084646504112128,Sat Apr 25 21:55:54 +0000 2015,ways to to help  nepalearthquake ?      ,0,0
591902712783970304,Sat Apr 25 09:52:58 +0000 2015,how to help earthquake victims in nepal  via ,0,0
591981422732308481,Sat Apr 25 15:05:44 +0000 2015,"rt timesnow ""our main focus is on rescue operations  mos home kiren rijiju on the nepal earthquake ",0,0
592075310142742528,Sat Apr 25 21:18:48 +0000 2015,just reading up on the  nepalquake and my body has cold chills  my goodness life is fragile  mother nature can be rather cruel ,0,0
591902799081836544,Sat Apr 25 09:53:18 +0000 2015,rt  friends dont donate fund anywhere else except  as ngos are using fund for anti national activiti     _,0,0
593239847470387200,Wed Apr 29 02:26:16 +0000 2015,i pick unicef and umcor ,4,0
591903232751874048,Sat Apr 25 09:55:02 +0000 2015,"rt   nepalearthquake now  2,000 deaths, aftershocks are        continuous         amp         getting stronger""  ap photo ",0,0
591903285872852992,Sat Apr 25 09:55:15 +0000 2015,pray for nepal and the team with himalayan hardware   our prayers are with you      om mani padme hum ,0,0
591903041218949120,Sat Apr 25 09:54:16 +0000 2015,rt    is assisting      amp   with  nepalquakerelief follow the accounts to know h     _,0,0
591915479691702272,Sat Apr 25 10:43:42 +0000 2015,14 aftershocks jolt nepal after massive earthquake  nepal was jolted by fourteen aftershocks of varied magnitu    ,0,0
591903407989870593,Sat Apr 25 09:55:44 +0000 2015,"rt  word!! "" ramdev in nepal helping people  thats more of quality work than the people talking ill about him most o     _",0,0
592592060479315969,Mon Apr 27 07:32:11 +0000 2015,maps of disaster hit regions of nepal are available here  ,2,0
592072212053663744,Sat Apr 25 21:06:30 +0000 2015,pray   nepal,0,0
591903207544197120,Sat Apr 25 09:54:56 +0000 2015,"rt  nepals prime minister sushil koirala says the number killed in the  nepalearthquake could reach 10,000",0,0
591903054888206337,Sat Apr 25 09:54:19 +0000 2015,"rt  7 8 earthquake hits nepal, over 1,400 deaths so far  state of emergency have been declared   rip  prayfornepal",0,0
592900359410036739,Tue Apr 28 03:57:15 +0000 2015,go team ,3,0
591903135498510337,Sat Apr 25 09:54:39 +0000 2015,"rt  via  nepal, before the earthquake struck  a photographers portfolio ",0,0
591902803745964032,Sat Apr 25 09:53:20 +0000 2015,"rt  nepalese home ministry says quake death toll has reached 1,805   breakingnews  nepalearthquake  nst170 ",0,0
591907384877973504,Sat Apr 25 10:11:32 +0000 2015, beingindian mourns the loss of the lives in the  earthquake that hit nepal today  we hope you find the strength to recover soon ,0,0
